geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_country,geolocation_city_state
2269,SÃO PAULO,SP,BR,SÃO PAULO - SP
2270,SAO PAULO,SP,BR,SAO PAULO - SP
2271,SAO PAULO,SP,BR,SAO PAULO - SP
2272,SAO PAULO,SP,BR,SAO PAULO - SP
2273,SAO PAULO,SP,BR,SAO PAULO - SP
2274,SAO PAULO,SP,BR,SAO PAULO - SP
2275,SAO PAULO,SP,BR,SAO PAULO - SP
2276,SAO PAULO,SP,BR,SAO PAULO - SP
2277,SAO PAULO,SP,BR,SAO PAULO - SP
2278,SAO PAULO,SP,BR,SAO PAULO - SP
2279,SAO PAULO,SP,BR,SAO PAULO - SP
2280,SAO PAULO,SP,BR,SAO PAULO - SP
2281,SAO PAULO,SP,BR,SAO PAULO - SP
2282,SAO PAULO,SP,BR,SAO PAULO - SP
2284,SAO PAULO,SP,BR,SAO PAULO - SP
2286,SAO PAULO,SP,BR,SAO PAULO - SP
2288,SAO PAULO,SP,BR,SAO PAULO - SP
2289,SAO PAULO,SP,BR,SAO PAULO - SP
2290,SAO PAULO,SP,BR,SAO PAULO - SP
2301,SAO PAULO,SP,BR,SAO PAULO - SP
2302,SAO PAULO,SP,BR,SAO PAULO - SP
2303,SAO PAULO,SP,BR,SAO PAULO - SP
2304,SAO PAULO,SP,BR,SAO PAULO - SP
2305,SAO PAULO,SP,BR,SAO PAULO - SP
2306,SAO PAULO,SP,BR,SAO PAULO - SP
2307,SAO PAULO,SP,BR,SAO PAULO - SP
2308,SAO PAULO,SP,BR,SAO PAULO - SP
2309,SAO PAULO,SP,BR,SAO PAULO - SP
2310,SAO PAULO,SP,BR,SAO PAULO - SP
2311,SAO PAULO,SP,BR,SAO PAULO - SP
2312,SÃO PAULO,SP,BR,SÃO PAULO - SP
2313,SAO PAULO,SP,BR,SAO PAULO - SP
2314,SAO PAULO,SP,BR,SAO PAULO - SP
2315,SAO PAULO,SP,BR,SAO PAULO - SP
2316,SAO PAULO,SP,BR,SAO PAULO - SP
2317,SAO PAULO,SP,BR,SAO PAULO - SP
2318,SAO PAULO,SP,BR,SAO PAULO - SP
2319,SÃO PAULO,SP,BR,SÃO PAULO - SP
2320,SAO PAULO,SP,BR,SAO PAULO - SP
2321,SAO PAULO,SP,BR,SAO PAULO - SP
2322,SAO PAULO,SP,BR,SAO PAULO - SP
2323,SAO PAULO,SP,BR,SAO PAULO - SP
2324,SAO PAULO,SP,BR,SAO PAULO - SP
2325,SAO PAULO,SP,BR,SAO PAULO - SP
2326,SAO PAULO,SP,BR,SAO PAULO - SP
2327,SAO PAULO,SP,BR,SAO PAULO - SP
2328,SAO PAULO,SP,BR,SAO PAULO - SP
2329,SAO PAULO,SP,BR,SAO PAULO - SP
2330,SÃO PAULO,SP,BR,SÃO PAULO - SP
2331,SAO PAULO,SP,BR,SAO PAULO - SP
2332,SAO PAULO,SP,BR,SAO PAULO - SP
2333,SÃO PAULO,SP,BR,SÃO PAULO - SP
2334,SÃO PAULO,SP,BR,SÃO PAULO - SP
2335,SAO PAULO,SP,BR,SAO PAULO - SP
2336,SÃO PAULO,SP,BR,SÃO PAULO - SP
2337,SÃO PAULO,SP,BR,SÃO PAULO - SP
2338,SAO PAULO,SP,BR,SAO PAULO - SP
2339,SÃO PAULO,SP,BR,SÃO PAULO - SP
2340,SAO PAULO,SP,BR,SAO PAULO - SP
2341,SÃO PAULO,SP,BR,SÃO PAULO - SP
2342,SAO PAULO,SP,BR,SAO PAULO - SP
2343,SAO PAULO,SP,BR,SAO PAULO - SP
2344,SAO PAULO,SP,BR,SAO PAULO - SP
2345,SAO PAULO,SP,BR,SAO PAULO - SP
2346,SAO PAULO,SP,BR,SAO PAULO - SP
2347,SAO PAULO,SP,BR,SAO PAULO - SP
2348,SAO PAULO,SP,BR,SAO PAULO - SP
2349,SAO PAULO,SP,BR,SAO PAULO - SP
2350,SAO PAULO,SP,BR,SAO PAULO - SP
2351,SAO PAULO,SP,BR,SAO PAULO - SP
2352,SAO PAULO,SP,BR,SAO PAULO - SP
2353,SAO PAULO,SP,BR,SAO PAULO - SP
2354,SAO PAULO,SP,BR,SAO PAULO - SP
2355,SÃO PAULO,SP,BR,SÃO PAULO - SP
2356,SAO PAULO,SP,BR,SAO PAULO - SP
2357,SAO PAULO,SP,BR,SAO PAULO - SP
2358,SAO PAULO,SP,BR,SAO PAULO - SP
2359,SAO PAULO,SP,BR,SAO PAULO - SP
2360,SAO PAULO,SP,BR,SAO PAULO - SP
2361,SAO PAULO,SP,BR,SAO PAULO - SP
2362,SAO PAULO,SP,BR,SAO PAULO - SP
2363,SAO PAULO,SP,BR,SAO PAULO - SP
2364,SÃO PAULO,SP,BR,SÃO PAULO - SP
2365,SAO PAULO,SP,BR,SAO PAULO - SP
2366,SAO PAULO,SP,BR,SAO PAULO - SP
2367,SAO PAULO,SP,BR,SAO PAULO - SP
2368,SAO PAULO,SP,BR,SAO PAULO - SP
2370,SAO PAULO,SP,BR,SAO PAULO - SP
2371,SAO PAULO,SP,BR,SAO PAULO - SP
2372,SÃO PAULO,SP,BR,SÃO PAULO - SP
2373,SAO PAULO,SP,BR,SAO PAULO - SP
2374,SAO PAULO,SP,BR,SAO PAULO - SP
2375,SAO PAULO,SP,BR,SAO PAULO - SP
2376,SAO PAULO,SP,BR,SAO PAULO - SP
2377,SAO PAULO,SP,BR,SAO PAULO - SP
2378,SÃO PAULO,SP,BR,SÃO PAULO - SP
2401,SAO PAULO,SP,BR,SAO PAULO - SP
2402,SAO PAULO,SP,BR,SAO PAULO - SP
2403,SAO PAULO,SP,BR,SAO PAULO - SP
2404,SAO PAULO,SP,BR,SAO PAULO - SP
2405,SAO PAULO,SP,BR,SAO PAULO - SP
2406,SAO PAULO,SP,BR,SAO PAULO - SP
2407,SAO PAULO,SP,BR,SAO PAULO - SP
2408,SAO PAULO,SP,BR,SAO PAULO - SP
2409,SAO PAULO,SP,BR,SAO PAULO - SP
2410,SAO PAULO,SP,BR,SAO PAULO - SP
2411,SAO PAULO,SP,BR,SAO PAULO - SP
2413,SAO PAULO,SP,BR,SAO PAULO - SP
2415,SÃO PAULO,SP,BR,SÃO PAULO - SP
2416,SÃO PAULO,SP,BR,SÃO PAULO - SP
2417,SAO PAULO,SP,BR,SAO PAULO - SP
2418,SÃO PAULO,SP,BR,SÃO PAULO - SP
2419,SAO PAULO,SP,BR,SAO PAULO - SP
2420,SAO PAULO,SP,BR,SAO PAULO - SP
2421,SAO PAULO,SP,BR,SAO PAULO - SP
2422,SAO PAULO,SP,BR,SAO PAULO - SP
2423,SAO PAULO,SP,BR,SAO PAULO - SP
2430,SAO PAULO,SP,BR,SAO PAULO - SP
2431,SAO PAULO,SP,BR,SAO PAULO - SP
2432,SAO PAULO,SP,BR,SAO PAULO - SP
2433,SÃO PAULO,SP,BR,SÃO PAULO - SP
2434,SAO PAULO,SP,BR,SAO PAULO - SP
2435,SAO PAULO,SP,BR,SAO PAULO - SP
2436,SAO PAULO,SP,BR,SAO PAULO - SP
2440,SAO PAULO,SP,BR,SAO PAULO - SP
2441,SAO PAULO,SP,BR,SAO PAULO - SP
2442,SAO PAULO,SP,BR,SAO PAULO - SP
2443,SÃO PAULO,SP,BR,SÃO PAULO - SP
2450,SAO PAULO,SP,BR,SAO PAULO - SP
2451,SAO PAULO,SP,BR,SAO PAULO - SP
2452,SÃO PAULO,SP,BR,SÃO PAULO - SP
2460,SÃO PAULO,SP,BR,SÃO PAULO - SP
2461,SAO PAULO,SP,BR,SAO PAULO - SP
2462,SAO PAULO,SP,BR,SAO PAULO - SP
2463,SAO PAULO,SP,BR,SAO PAULO - SP
2464,SAO PAULO,SP,BR,SAO PAULO - SP
2465,SAO PAULO,SP,BR,SAO PAULO - SP
2466,SAO PAULO,SP,BR,SAO PAULO - SP
2467,SÃO PAULO,SP,BR,SÃO PAULO - SP
2468,SAO PAULO,SP,BR,SAO PAULO - SP
2469,SAO PAULO,SP,BR,SAO PAULO - SP
2470,SAO PAULO,SP,BR,SAO PAULO - SP
2471,SAO PAULO,SP,BR,SAO PAULO - SP
2472,SAO PAULO,SP,BR,SAO PAULO - SP
2473,SÃO PAULO,SP,BR,SÃO PAULO - SP
2474,SAO PAULO,SP,BR,SAO PAULO - SP
2475,SAO PAULO,SP,BR,SAO PAULO - SP
2478,SAO PAULO,SP,BR,SAO PAULO - SP
2479,SAO PAULO,SP,BR,SAO PAULO - SP
2501,SAO PAULO,SP,BR,SAO PAULO - SP
2508,SAO PAULO,SP,BR,SAO PAULO - SP
2510,SAO PAULO,SP,BR,SAO PAULO - SP
2511,SAO PAULO,SP,BR,SAO PAULO - SP
2512,SÃO PAULO,SP,BR,SÃO PAULO - SP
2513,SAO PAULO,SP,BR,SAO PAULO - SP
2514,SAO PAULO,SP,BR,SAO PAULO - SP
2515,SAO PAULO,SP,BR,SAO PAULO - SP
2516,SAO PAULO,SP,BR,SAO PAULO - SP
2517,SAO PAULO,SP,BR,SAO PAULO - SP
2518,SAO PAULO,SP,BR,SAO PAULO - SP
2519,SAO PAULO,SP,BR,SAO PAULO - SP
2520,SAO PAULO,SP,BR,SAO PAULO - SP
2521,SAO PAULO,SP,BR,SAO PAULO - SP
2522,SAO PAULO,SP,BR,SAO PAULO - SP
2523,SAO PAULO,SP,BR,SAO PAULO - SP
2524,SAO PAULO,SP,BR,SAO PAULO - SP
2525,SAO PAULO,SP,BR,SAO PAULO - SP
2526,SAO PAULO,SP,BR,SAO PAULO - SP
2530,SAO PAULO,SP,BR,SAO PAULO - SP
2531,SAO PAULO,SP,BR,SAO PAULO - SP
2532,SAO PAULO,SP,BR,SAO PAULO - SP
2533,SAO PAULO,SP,BR,SAO PAULO - SP
2534,SAO PAULO,SP,BR,SAO PAULO - SP
2535,SAO PAULO,SP,BR,SAO PAULO - SP
2536,SAO PAULO,SP,BR,SAO PAULO - SP
2537,SAO PAULO,SP,BR,SAO PAULO - SP
2538,SÃO PAULO,SP,BR,SÃO PAULO - SP
2539,SAO PAULO,SP,BR,SAO PAULO - SP
2540,SAO PAULO,SP,BR,SAO PAULO - SP
2541,SAO PAULO,SP,BR,SAO PAULO - SP
2542,SAO PAULO,SP,BR,SAO PAULO - SP
2543,SAO PAULO,SP,BR,SAO PAULO - SP
2544,SAO PAULO,SP,BR,SAO PAULO - SP
2545,SAO PAULO,SP,BR,SAO PAULO - SP
2546,SAO PAULO,SP,BR,SAO PAULO - SP
2550,SAO PAULO,SP,BR,SAO PAULO - SP
2551,SÃO PAULO,SP,BR,SÃO PAULO - SP
2552,SAO PAULO,SP,BR,SAO PAULO - SP
2553,SAO PAULO,SP,BR,SAO PAULO - SP
2554,SAO PAULO,SP,BR,SAO PAULO - SP
2555,SAO PAULO,SP,BR,SAO PAULO - SP
2556,SAO PAULO,SP,BR,SAO PAULO - SP
2557,SAO PAULO,SP,BR,SAO PAULO - SP
2558,SAO PAULO,SP,BR,SAO PAULO - SP
2559,SÃO PAULO,SP,BR,SÃO PAULO - SP
2560,SAO PAULO,SP,BR,SAO PAULO - SP
2561,SAO PAULO,SP,BR,SAO PAULO - SP
2562,SAO PAULO,SP,BR,SAO PAULO - SP
2563,SAO PAULO,SP,BR,SAO PAULO - SP
2564,SAO PAULO,SP,BR,SAO PAULO - SP
2565,SAO PAULO,SP,BR,SAO PAULO - SP
2566,SAO PAULO,SP,BR,SAO PAULO - SP
2567,SAO PAULO,SP,BR,SAO PAULO - SP
2577,SAO PAULO,SP,BR,SAO PAULO - SP
2598,SAO PAULO,SP,BR,SAO PAULO - SP
2610,SAO PAULO,SP,BR,SAO PAULO - SP
2611,SAO PAULO,SP,BR,SAO PAULO - SP
2612,SÃO PAULO,SP,BR,SÃO PAULO - SP
2613,SAO PAULO,SP,BR,SAO PAULO - SP
2614,SÃO PAULO,SP,BR,SÃO PAULO - SP
2615,SAO PAULO,SP,BR,SAO PAULO - SP
2616,SAO PAULO,SP,BR,SAO PAULO - SP
2617,SAO PAULO,SP,BR,SAO PAULO - SP
2618,SÃO PAULO,SP,BR,SÃO PAULO - SP
2630,SAO PAULO,SP,BR,SAO PAULO - SP
2631,SAO PAULO,SP,BR,SAO PAULO - SP
2632,SAO PAULO,SP,BR,SAO PAULO - SP
2633,SAO PAULO,SP,BR,SAO PAULO - SP
2634,SAO PAULO,SP,BR,SAO PAULO - SP
2635,SÃO PAULO,SP,BR,SÃO PAULO - SP
2636,SAO PAULO,SP,BR,SAO PAULO - SP
2637,SAO PAULO,SP,BR,SAO PAULO - SP
2643,SAO PAULO,SP,BR,SAO PAULO - SP
2649,SAO PAULO,SP,BR,SAO PAULO - SP
2650,SAO PAULO,SP,BR,SAO PAULO - SP
2651,SAO PAULO,SP,BR,SAO PAULO - SP
2652,SAO PAULO,SP,BR,SAO PAULO - SP
2653,SÃO PAULO,SP,BR,SÃO PAULO - SP
2670,SAO PAULO,SP,BR,SAO PAULO - SP
2671,SAO PAULO,SP,BR,SAO PAULO - SP
2672,SAO PAULO,SP,BR,SAO PAULO - SP
2673,SAO PAULO,SP,BR,SAO PAULO - SP
2674,SAO PAULO,SP,BR,SAO PAULO - SP
2675,SAO PAULO,SP,BR,SAO PAULO - SP
2676,SAO PAULO,SP,BR,SAO PAULO - SP
2677,SÃO PAULO,SP,BR,SÃO PAULO - SP
2678,SAO PAULO,SP,BR,SAO PAULO - SP
2679,SAO PAULO,SP,BR,SAO PAULO - SP
2680,SAO PAULO,SP,BR,SAO PAULO - SP
2701,SAO PAULO,SP,BR,SAO PAULO - SP
2710,SAO PAULO,SP,BR,SAO PAULO - SP
2712,SAO PAULO,SP,BR,SAO PAULO - SP
2713,SAO PAULO,SP,BR,SAO PAULO - SP
2714,SAO PAULO,SP,BR,SAO PAULO - SP
2715,SÃO PAULO,SP,BR,SÃO PAULO - SP
2716,SÃO PAULO,SP,BR,SÃO PAULO - SP
2717,SAO PAULO,SP,BR,SAO PAULO - SP
2720,SAO PAULO,SP,BR,SAO PAULO - SP
2721,SAO PAULO,SP,BR,SAO PAULO - SP
2722,SAO PAULO,SP,BR,SAO PAULO - SP
2723,SAO PAULO,SP,BR,SAO PAULO - SP
2724,SAO PAULO,SP,BR,SAO PAULO - SP
2725,SAO PAULO,SP,BR,SAO PAULO - SP
2726,SÃO PAULO,SP,BR,SÃO PAULO - SP
2727,SAO PAULO,SP,BR,SAO PAULO - SP
2728,SAO PAULO,SP,BR,SAO PAULO - SP
2729,SAO PAULO,SP,BR,SAO PAULO - SP
2730,SAO PAULO,SP,BR,SAO PAULO - SP
2731,SAO PAULO,SP,BR,SAO PAULO - SP
2732,SAO PAULO,SP,BR,SAO PAULO - SP
2733,SAO PAULO,SP,BR,SAO PAULO - SP
2734,SAO PAULO,SP,BR,SAO PAULO - SP
2735,SAO PAULO,SP,BR,SAO PAULO - SP
2736,SAO PAULO,SP,BR,SAO PAULO - SP
2737,SAO PAULO,SP,BR,SAO PAULO - SP
2738,SÃO PAULO,SP,BR,SÃO PAULO - SP
2739,SÃO PAULO,SP,BR,SÃO PAULO - SP
2750,SAO PAULO,SP,BR,SAO PAULO - SP
2751,SAO PAULO,SP,BR,SAO PAULO - SP
2752,SAO PAULO,SP,BR,SAO PAULO - SP
2753,SAO PAULO,SP,BR,SAO PAULO - SP
2754,SAO PAULO,SP,BR,SAO PAULO - SP
2755,SÃO PAULO,SP,BR,SÃO PAULO - SP
2756,SAO PAULO,SP,BR,SAO PAULO - SP
2757,SAO PAULO,SP,BR,SAO PAULO - SP
2758,SAO PAULO,SP,BR,SAO PAULO - SP
2759,SAO PAULO,SP,BR,SAO PAULO - SP
2760,SAO PAULO,SP,BR,SAO PAULO - SP
2762,SAO PAULO,SP,BR,SAO PAULO - SP
2763,SAO PAULO,SP,BR,SAO PAULO - SP
2764,SÃO PAULO,SP,BR,SÃO PAULO - SP
2765,SAO PAULO,SP,BR,SAO PAULO - SP
2801,SAO PAULO,SP,BR,SAO PAULO - SP
2802,SAO PAULO,SP,BR,SAO PAULO - SP
2803,SAO PAULO,SP,BR,SAO PAULO - SP
2804,SAO PAULO,SP,BR,SAO PAULO - SP
2805,SAO PAULO,SP,BR,SAO PAULO - SP
2806,SAO PAULO,SP,BR,SAO PAULO - SP
2807,SAO PAULO,SP,BR,SAO PAULO - SP
2808,SAO PAULO,SP,BR,SAO PAULO - SP
2809,SAO PAULO,SP,BR,SAO PAULO - SP
2810,SAO PAULO,SP,BR,SAO PAULO - SP
2811,SAO PAULO,SP,BR,SAO PAULO - SP
2812,SAO PAULO,SP,BR,SAO PAULO - SP
2813,SAO PAULO,SP,BR,SAO PAULO - SP
2814,SAO PAULO,SP,BR,SAO PAULO - SP
2815,SAO PAULO,SP,BR,SAO PAULO - SP
2816,SÃO PAULO,SP,BR,SÃO PAULO - SP
2817,SAO PAULO,SP,BR,SAO PAULO - SP
2820,SÃO PAULO,SP,BR,SÃO PAULO - SP
2829,SAO PAULO,SP,BR,SAO PAULO - SP
2831,SAO PAULO,SP,BR,SAO PAULO - SP
2832,SAO PAULO,SP,BR,SAO PAULO - SP
2833,SAO PAULO,SP,BR,SAO PAULO - SP
2834,SAO PAULO,SP,BR,SAO PAULO - SP
2835,SAO PAULO,SP,BR,SAO PAULO - SP
2836,SAO PAULO,SP,BR,SAO PAULO - SP
2837,SAO PAULO,SP,BR,SAO PAULO - SP
2839,SAO PAULO,SP,BR,SAO PAULO - SP
2840,SAO PAULO,SP,BR,SAO PAULO - SP
2841,SAO PAULO,SP,BR,SAO PAULO - SP
2842,SAO PAULO,SP,BR,SAO PAULO - SP
2844,SAO PAULO,SP,BR,SAO PAULO - SP
2845,SAO PAULO,SP,BR,SAO PAULO - SP
2846,SAO PAULO,SP,BR,SAO PAULO - SP
2847,SÃO PAULO,SP,BR,SÃO PAULO - SP
2848,SAO PAULO,SP,BR,SAO PAULO - SP
2849,SÃO PAULO,SP,BR,SÃO PAULO - SP
2850,SÃO PAULO,SP,BR,SÃO PAULO - SP
2851,SAO PAULO,SP,BR,SAO PAULO - SP
2853,SÃO PAULO,SP,BR,SÃO PAULO - SP
2854,SAO PAULO,SP,BR,SAO PAULO - SP
2855,SAO PAULO,SP,BR,SAO PAULO - SP
2856,SAO PAULO,SP,BR,SAO PAULO - SP
2857,SAO PAULO,SP,BR,SAO PAULO - SP
2858,SAO PAULO,SP,BR,SAO PAULO - SP
2859,SÃO PAULO,SP,BR,SÃO PAULO - SP
2860,SAO PAULO,SP,BR,SAO PAULO - SP
2861,SÃO PAULO,SP,BR,SÃO PAULO - SP
2862,SAO PAULO,SP,BR,SAO PAULO - SP
2863,SAO PAULO,SP,BR,SAO PAULO - SP
2864,SAO PAULO,SP,BR,SAO PAULO - SP
2865,SAO PAULO,SP,BR,SAO PAULO - SP
2866,SAO PAULO,SP,BR,SAO PAULO - SP
2867,SAO PAULO,SP,BR,SAO PAULO - SP
2870,SAO PAULO,SP,BR,SAO PAULO - SP
2871,SAO PAULO,SP,BR,SAO PAULO - SP
2872,SAO PAULO,SP,BR,SAO PAULO - SP
2873,SÃO PAULO,SP,BR,SÃO PAULO - SP
2874,SAO PAULO,SP,BR,SAO PAULO - SP
2875,SAO PAULO,SP,BR,SAO PAULO - SP
2876,SAO PAULO,SP,BR,SAO PAULO - SP
2877,SAO PAULO,SP,BR,SAO PAULO - SP
2878,SAO PAULO,SP,BR,SAO PAULO - SP
2879,SAO PAULO,SP,BR,SAO PAULO - SP
2880,SÃO PAULO,SP,BR,SÃO PAULO - SP
2881,SAO PAULO,SP,BR,SAO PAULO - SP
2882,SAO PAULO,SP,BR,SAO PAULO - SP
2883,SAO PAULO,SP,BR,SAO PAULO - SP
2888,SAO PAULO,SP,BR,SAO PAULO - SP
2908,SAO PAULO,SP,BR,SAO PAULO - SP
2909,SAO PAULO,SP,BR,SAO PAULO - SP
2910,SAO PAULO,SP,BR,SAO PAULO - SP
2911,SAO PAULO,SP,BR,SAO PAULO - SP
2912,SAO PAULO,SP,BR,SAO PAULO - SP
2913,SAO PAULO,SP,BR,SAO PAULO - SP
2914,SAO PAULO,SP,BR,SAO PAULO - SP
2915,SAO PAULO,SP,BR,SAO PAULO - SP
2916,SAO PAULO,SP,BR,SAO PAULO - SP
2917,SAO PAULO,SP,BR,SAO PAULO - SP
2918,SAO PAULO,SP,BR,SAO PAULO - SP
2919,SÃO PAULO,SP,BR,SÃO PAULO - SP
2920,SÃO PAULO,SP,BR,SÃO PAULO - SP
2921,SAO PAULO,SP,BR,SAO PAULO - SP
2924,SAO PAULO,SP,BR,SAO PAULO - SP
2925,SAO PAULO,SP,BR,SAO PAULO - SP
2926,SAO PAULO,SP,BR,SAO PAULO - SP
2927,SÃO PAULO,SP,BR,SÃO PAULO - SP
2928,SAO PAULO,SP,BR,SAO PAULO - SP
2929,SAO PAULO,SP,BR,SAO PAULO - SP
2930,SAO PAULO,SP,BR,SAO PAULO - SP
2931,SAO PAULO,SP,BR,SAO PAULO - SP
2932,SAO PAULO,SP,BR,SAO PAULO - SP
2933,SÃO PAULO,SP,BR,SÃO PAULO - SP
2934,SAO PAULO,SP,BR,SAO PAULO - SP
2935,SÃO PAULO,SP,BR,SÃO PAULO - SP
2936,SAO PAULO,SP,BR,SAO PAULO - SP
2937,SAO PAULO,SP,BR,SAO PAULO - SP
2938,SAO PAULO,SP,BR,SAO PAULO - SP
2939,SÃO PAULO,SP,BR,SÃO PAULO - SP
2940,SAO PAULO,SP,BR,SAO PAULO - SP
2941,SAO PAULO,SP,BR,SAO PAULO - SP
2942,SAO PAULO,SP,BR,SAO PAULO - SP
2943,SAO PAULO,SP,BR,SAO PAULO - SP
2944,SAO PAULO,SP,BR,SAO PAULO - SP
2945,SAO PAULO,SP,BR,SAO PAULO - SP
2950,SAO PAULO,SP,BR,SAO PAULO - SP
2951,SAO PAULO,SP,BR,SAO PAULO - SP
2952,SAO PAULO,SP,BR,SAO PAULO - SP
2955,SAO PAULO,SP,BR,SAO PAULO - SP
2956,SAO PAULO,SP,BR,SAO PAULO - SP
2957,SAO PAULO,SP,BR,SAO PAULO - SP
2959,SAO PAULO,SP,BR,SAO PAULO - SP
2960,SAO PAULO,SP,BR,SAO PAULO - SP
2961,SAO PAULO,SP,BR,SAO PAULO - SP
2962,SAO PAULO,SP,BR,SAO PAULO - SP
2963,SAO PAULO,SP,BR,SAO PAULO - SP
2964,SAO PAULO,SP,BR,SAO PAULO - SP
2965,SAO PAULO,SP,BR,SAO PAULO - SP
2966,SAO PAULO,SP,BR,SAO PAULO - SP
2967,SAO PAULO,SP,BR,SAO PAULO - SP
2968,SAO PAULO,SP,BR,SAO PAULO - SP
2969,SAO PAULO,SP,BR,SAO PAULO - SP
2970,SAO PAULO,SP,BR,SAO PAULO - SP
2971,SÃO PAULO,SP,BR,SÃO PAULO - SP
2972,SAO PAULO,SP,BR,SAO PAULO - SP
2975,SÃO PAULO,SP,BR,SÃO PAULO - SP
2976,SAO PAULO,SP,BR,SAO PAULO - SP
2977,SAO PAULO,SP,BR,SAO PAULO - SP
2978,SAO PAULO,SP,BR,SAO PAULO - SP
2979,SAO PAULO,SP,BR,SAO PAULO - SP
2981,SÃO PAULO,SP,BR,SÃO PAULO - SP
2982,SÃO PAULO,SP,BR,SÃO PAULO - SP
2983,SÃO PAULO,SP,BR,SÃO PAULO - SP
2984,SAO PAULO,SP,BR,SAO PAULO - SP
2985,SAO PAULO,SP,BR,SAO PAULO - SP
2986,SAO PAULO,SP,BR,SAO PAULO - SP
2987,SAO PAULO,SP,BR,SAO PAULO - SP
2988,SÃO PAULO,SP,BR,SÃO PAULO - SP
2989,SAO PAULO,SP,BR,SAO PAULO - SP
2990,SAO PAULO,SP,BR,SAO PAULO - SP
2991,SAO PAULO,SP,BR,SAO PAULO - SP
2992,SAO PAULO,SP,BR,SAO PAULO - SP
2993,SAO PAULO,SP,BR,SAO PAULO - SP
2994,SÃO PAULO,SP,BR,SÃO PAULO - SP
2995,SAO PAULO,SP,BR,SAO PAULO - SP
2996,SAO PAULO,SP,BR,SAO PAULO - SP
2997,SAO PAULO,SP,BR,SAO PAULO - SP
2998,SÃO PAULO,SP,BR,SÃO PAULO - SP
3001,SAO PAULO,SP,BR,SAO PAULO - SP
3002,SÃO PAULO,SP,BR,SÃO PAULO - SP
3003,SAO PAULO,SP,BR,SAO PAULO - SP
3004,SAO PAULO,SP,BR,SAO PAULO - SP
3005,SAO PAULO,SP,BR,SAO PAULO - SP
3006,SAO PAULO,SP,BR,SAO PAULO - SP
3007,SAO PAULO,SP,BR,SAO PAULO - SP
3008,SAO PAULO,SP,BR,SAO PAULO - SP
3009,SAO PAULO,SP,BR,SAO PAULO - SP
3010,SAO PAULO,SP,BR,SAO PAULO - SP
3011,SAO PAULO,SP,BR,SAO PAULO - SP
3012,SAO PAULO,SP,BR,SAO PAULO - SP
3013,SÃO PAULO,SP,BR,SÃO PAULO - SP
3014,SAO PAULO,SP,BR,SAO PAULO - SP
3015,SAO PAULO,SP,BR,SAO PAULO - SP
3016,SAO PAULO,SP,BR,SAO PAULO - SP
3017,SAO PAULO,SP,BR,SAO PAULO - SP
3018,SAO PAULO,SP,BR,SAO PAULO - SP
3019,SAO PAULO,SP,BR,SAO PAULO - SP
3020,SÃO PAULO,SP,BR,SÃO PAULO - SP
3021,SAO PAULO,SP,BR,SAO PAULO - SP
3022,SÃO PAULO,SP,BR,SÃO PAULO - SP
3023,SAO PAULO,SP,BR,SAO PAULO - SP
3024,SAO PAULO,SP,BR,SAO PAULO - SP
3025,SAO PAULO,SP,BR,SAO PAULO - SP
3026,SAO PAULO,SP,BR,SAO PAULO - SP
3027,SAO PAULO,SP,BR,SAO PAULO - SP
3028,SÃO PAULO,SP,BR,SÃO PAULO - SP
3029,SAO PAULO,SP,BR,SAO PAULO - SP
3030,SAO PAULO,SP,BR,SAO PAULO - SP
3031,SAO PAULO,SP,BR,SAO PAULO - SP
3032,SÃO PAULO,SP,BR,SÃO PAULO - SP
3033,SAO PAULO,SP,BR,SAO PAULO - SP
3034,SAO PAULO,SP,BR,SAO PAULO - SP
3035,SAO PAULO,SP,BR,SAO PAULO - SP
3036,SÃO PAULO,SP,BR,SÃO PAULO - SP
3040,SAO PAULO,SP,BR,SAO PAULO - SP
3041,SAO PAULO,SP,BR,SAO PAULO - SP
3042,SAO PAULO,SP,BR,SAO PAULO - SP
3043,SÃO PAULO,SP,BR,SÃO PAULO - SP
3044,SAO PAULO,SP,BR,SAO PAULO - SP
3045,SAO PAULO,SP,BR,SAO PAULO - SP
3046,SAO PAULO,SP,BR,SAO PAULO - SP
3047,SAO PAULO,SP,BR,SAO PAULO - SP
3050,SAO PAULO,SP,BR,SAO PAULO - SP
3051,SAO PAULO,SP,BR,SAO PAULO - SP
3052,SAO PAULO,SP,BR,SAO PAULO - SP
3053,SAO PAULO,SP,BR,SAO PAULO - SP
3054,SAO PAULO,SP,BR,SAO PAULO - SP
3055,SAO PAULO,SP,BR,SAO PAULO - SP
3057,SAO PAULO,SP,BR,SAO PAULO - SP
3058,SAO PAULO,SP,BR,SAO PAULO - SP
3059,SAO PAULO,SP,BR,SAO PAULO - SP
3060,SAO PAULO,SP,BR,SAO PAULO - SP
3061,SAO PAULO,SP,BR,SAO PAULO - SP
3062,SAO PAULO,SP,BR,SAO PAULO - SP
3063,SAO PAULO,SP,BR,SAO PAULO - SP
3064,SAO PAULO,SP,BR,SAO PAULO - SP
3065,SAO PAULO,SP,BR,SAO PAULO - SP
3066,SAO PAULO,SP,BR,SAO PAULO - SP
3067,SÃO PAULO,SP,BR,SÃO PAULO - SP
3068,SAO PAULO,SP,BR,SAO PAULO - SP
3069,SAO PAULO,SP,BR,SAO PAULO - SP
3070,SAO PAULO,SP,BR,SAO PAULO - SP
